"id","processed","name_wd","name_rdl","name_pae","units_wd_id","units_rdl_id","value_min_PAE","value_max_PAE","value_min_RDL","value_max_RDL","value_null","asociado_id","group_id","group_sensor_id","import","required_rdl","required_pae","create_date"
"2141","PROCESSED","WC_Lift_Unit_Threshold"," ","","90","90","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2142","PROCESSED","WC_Phoenix_Flag"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2143","PROCESSED","WC_Ream_Speed"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2144","PROCESSED","WC_ROP_Safety_Limit"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2145","PROCESSED","WC_Sensitivity"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2146","PROCESSED","WC_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2147","PROCESSED","WC_Time_Interval"," ","","50","50","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2148","PROCESSED","WC_Total_Drilled"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2149","PROCESSED","WC_WOB_Safety_Limit"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2150","PROCESSED","WIR-Presion"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2151","PROCESSED","WIR-Profundidad"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2152","PROCESSED","WIR-Temperatura"," ","","72","72","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:25"
"2153","PROCESSED","WIR-Tension_Cabeza"," ","","22","22","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2154","PROCESSED","WIR-Tension_Diferencial"," ","","22","22","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2155","PROCESSED","WIR-Tension_Total"," ","","22","22","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2156","PROCESSED","WIR-Tiempo"," ","","50","50","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2157","PROCESSED","WIR-Velocidad_Viaje"," ","","51","51","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2158","PROCESSED","WIR-Voltaje"," ","","55","55","0","0","0","0","-999.25","0","1","14","NO","NO","NO","29/11/2021 10:34:40"
"2159","PROCESSED","Sulf_Floor"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","10/2/2022 13:24:04"
"2160","PROCESSED","UL"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","10/2/2022 13:24:15"
"2161","PROCESSED","Sulf_Pit"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","10/2/2022 15:23:48"
"2162","PROCESSED","DEPTH","DEPT","Profundidad Pozo","85","10","0","0","0","0","-999.25","1444","1","14","SI","NO","NO","25/3/2022 09:26:42"
"2163","PROCESSED","DATE"," ","","1","1","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:22:59"
"2164","PROCESSED","Top_Drv_Torque_-_Converted"," ","","58","58","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:22:59"
"2165","PROCESSED","Rotary_Torque"," ","","6","6","0","0","0","0","-999.25","0","1","14","SI","NO","NO","25/3/2022 09:22:59"
"2166","PROCESSED","H2S_Pileta"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","6/6/2024 16:47:09"
"2167","PROCESSED","H2S_Piso"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","6/6/2024 16:47:09"
"2168","PROCESSED","Last_24_Hr_Wear"," ","","86","86","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2169","PROCESSED","mA_H2S_Pileta"," ","","21","21","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2170","PROCESSED","mA_H2S_Piso"," ","","15","15","0","0","0","0","-999.25","0","1","14","NO","NO","NO","6/6/2024 16:47:09"
"2171","PROCESSED","Presion_Circulacion_Hidraulica","TOR_KEY","Presion Circulacion Hidraulica","58","58","0","2500","0","0","-999.25","1762","1","14","SI","SI","SI","22/4/2022 14:37:17"
"2172","PROCESSED","Presion_Estado_de_cunia"," ","","16","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2173","PROCESSED","RAW_Slip"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2174","PROCESSED","RAW_Zunchado"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2175","PROCESSED","Sulf_Floor"," ","","15","15","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2176","PROCESSED","Sulf_Pit"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:17"
"2177","PROCESSED","WC_Target_Torque"," ","","58","58","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:33"
"2178","PROCESSED","WC_Torque"," ","","58","58","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 09:25:33"
"2179","PROCESSED","Accum_Trip_In"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 13:33:49"
"2180","PROCESSED","Accum_Trip_Out"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 13:33:49"
"2181","PROCESSED","Total_Trip_Volume"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/3/2022 13:33:59"
"2182","PROCESSED","DEPTH","DEPT","Profundidad Pozo","136","10","0","0","0","0","-999.25","2162","1","14","SI","SI","SI","16/5/2022 10:13:48"
"2183","PROCESSED","Gamma_Depth_Adjusted"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","13/6/2022 10:47:46"
"2184","PROCESSED","BHA_Length"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2185","PROCESSED","Co._Man_G/L"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2186","PROCESSED","Gain_Loss_-_Spare"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2187","PROCESSED","Lst_Elem_Len"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2188","PROCESSED","WC_Bit_Bounce_"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2189","PROCESSED","WC_Drill_Stop_Point"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2190","PROCESSED","WC_Len_To_Drill"," ","","10","10","0","0","0","0","-999.25","0","1","14","NO","NO","NO","12/7/2022 08:34:18"
"2191","PROCESSED","H2S_Bodega","gases","","133","133","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/7/2022 14:30:04"
"2192","PROCESSED","H2S_Piso"," ","","133","133","0","0","0","0","-999.25","0","1","8","NO","NO","NO","11/7/2024 12:49:21"
"2193","PROCESSED","Alarma_H2S"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/7/2022 14:29:51"
"2194","PROCESSED","Cut_and_Slip"," ","","86","86","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/7/2022 14:30:04"
"2195","PROCESSED","Derrick_Certified"," ","","86","86","0","0","0","0","-999.25","0","1","14","NO","NO","NO","25/7/2022 14:30:04"
"2196","PROCESSED","Line_Replaced"," ","","86","86","0","0","0","0","-999.25","0","1","14","NO","NO","NO","4/8/2022 17:15:33"
"2197","PROCESSED","Start_Trip"," ","","86","86","0","0","0","0","-999.25","0","1","14","NO","NO","NO","4/8/2022 17:15:40"
"2198","PROCESSED","Presion_Guinche"," ","Presion de Guinche","6","6","0","2500","0","0","-999.25","0","1","14","SI","SI","SI","3/6/2024 14:43:56"
"2199","PROCESSED","Raw_Guinche"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","8/11/2022 10:59:00"
"2200","PROCESSED","G/L_Rate_-_1_Min"," ","","20","20","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2201","PROCESSED","G/L_Rate_-_5_Min"," ","","20","20","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2202","PROCESSED","Hole_Depth_Last_24Hrs"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2203","PROCESSED","MSE_Downhole"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2204","PROCESSED","MSE_Total"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2205","PROCESSED","Time_On_Job"," ","","31","31","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/11/2022 19:12:21"
"2206","PROCESSED","Torque_Llave_Tuberia"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","20/2/2023 20:25:26"
"2207","PROCESSED","Presion_Guinche"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","15/5/2023 10:53:20"
"2208","PROCESSED","Presion_de_Zunchado"," ","Presion de Zunchado","6","6","0","2500","0","0","-999.25","0","1","14","SI","SI","SI","11/7/2024 13:20:35"
"2209","PROCESSED","RAW_Hidra"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","9/10/2024 15:05:09"
"2210","PROCESSED","RAW_Zuncho"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","9/10/2024 15:05:09"
"2211","PROCESSED","KZ_Downhole_Mode_Selection"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","15/10/2024 08:40:57"
"2212","PROCESSED","KZ_Gamma_Mode_Selection"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","15/10/2024 08:40:57"
"2213","PROCESSED","KZ_MWD_Mode_Selection"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","15/10/2024 08:40:57"
"2214","PROCESSED","Time_On_Bottom"," ","","31","31","0","0","0","0","-999.25","0","1","14","NO","NO","NO","15/10/2024 18:23:06"
"2215","PROCESSED","RAW_BOP"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","1/4/2025 15:33:18"
"2216","PROCESSED","RAW_BOP"," ","","54","54","0","0","0","0","-999.25","0","1","14","NO","NO","NO","16/4/2025 19:49:04"
"2217","NEW","Tong_Torque","","","58","58","0","0","0","0","-999.25","0","0","0","SI","NO","NO","0/0/0 00:00:00"
